column1,id,actual_price,average_rating,brand,category,discount,out_of_stock,seller,selling_price,sub_category
19381,4936c70e-d067-5265-a7dc-06d2644cbee3,3400,3.200000048,yellowvib,Clothing and Accessories,76,FALSE,AMALGUS ENTERPRISE,790,Topwear
1384,493c1227-60d1-5e26-a40e-e73af275f532,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
10481,49454cc3-9e79-51c5-ad9f-b83e008efc3c,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
27442,49465861-0db9-580f-b126-53a7b7b2eff8,3999,4,Pu,Clothing and Accessories,55,FALSE,RetailNet,1799,Winter Wear
14577,494ec38c-1eb0-5ce8-9bb0-57f2485f7bf4,1800,4.099999905,Asa,Clothing and Accessories,28,FALSE,BOFM,1281,Bottomwear
1549,494effbf-9130-5f18-8f4f-2af59653e9de,1199,4.699999809,Bindass Bo,Clothing and Accessories,45,FALSE,BuaGi Collection,649,Bottomwear
27277,49529251-f98f-5d1d-ab03-b4a8c98ec791,1499,4.199999809,Pu,Clothing and Accessories,65,FALSE,Tayab Manch Fashions,524,Topwear
15834,495753b1-9e77-5f8f-a64c-ef7c399e157b,1500,4,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
27888,4957a473-8a87-5bb6-9f42-69f835ef7645,1299,4.099999905,Pu,Clothing and Accessories,45,FALSE,RetailNet,714,Topwear
9486,495e4d00-2b69-5607-9981-3b01d195dbba,1499,2.700000048,Lucky Bi,Clothing and Accessories,23,FALSE,STORM CYBER PUNK,1149,Topwear
10919,4960559d-4190-5822-b0ac-c4586943cdc7,999,3.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,399,Topwear
26018,4961f0e6-33af-5af8-bbf2-7f7ecb523865,1598,3.099999905,Uber Urb,Clothing and Accessories,18,FALSE,UberUrban,1299,Bottomwear
21142,4967d39f-cb1e-5004-945d-8bd4b1708d18,999,2.799999952,chawla fashi,Clothing and Accessories,66,FALSE,CHAWLA FASHION,331,Topwear
11489,4968fe9b-98c5-508e-82f4-37ca3114781b,2199,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,879,Topwear
5172,496a4fa2-8372-5be4-97ef-52a9c2429e13,999,3.799999952,Bone,Footwear,52,FALSE,Manojsunda,474,Men's Footwear
24626,496a7225-b78b-5188-9a8e-ab82e07b9309,2999,4.099999905,JACK AND HAR,Clothing and Accessories,76,FALSE,Rakshita,699,Winter Wear
6949,496a7a8f-323f-57f1-9935-39f1cbf8c142,1299,4.300000191,NEXT ,Clothing and Accessories,73,FALSE,www.pmcmmall.com,349,Topwear
29754,496c700b-da3e-55c7-b67a-0978ff0252ac,749,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,412,Topwear
9078,496f9142-9e4d-555b-9ff0-a65a2937a186,1899,3.200000048,MASH UNLIMIT,Clothing and Accessories,50,FALSE,HIGHSTREET TRENDZ LLP,949,Winter Wear
21403,49757f94-8e31-5954-be12-1faec4db066f,699,3.900000095,Styleska,Clothing and Accessories,59,FALSE,Styleskart,284,Topwear
5914,49791abb-c704-5631-be55-1d542b9ce752,1599,3.900000095,SATDEVANGIKHADIBHAND,Clothing and Accessories,43,FALSE,Satdevangi Khadi Bhandar,899, Kurtas Ethnic Sets and Bottoms
1966,497aa7e3-96fb-5604-ac50-98bb233a5d75,1499,3.900000095,REEB,Clothing and Accessories,33,FALSE,Tayab Manch Fashions,1004,Topwear
14382,497b95f0-1201-5598-9fa0-af2855a4f4c3,899,4.199999809,Marca Disa,Clothing and Accessories,45,FALSE,Marca Disati,494,Topwear
9643,497d4ad6-9678-58c2-8fbb-756fa87fbcf6,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
10213,49814ff3-21c5-5ea8-a13b-8579269a6687,1899,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,949,Bottomwear
17520,49817924-10d2-5b50-aace-f9ce948f5057,299,3.299999952,Welwe,Clothing and Accessories,33,FALSE,Eishitenterprises,199,Clothing Accessories
21911,49833d26-41d9-5021-baed-de0ed9409fe2,1749,3.799999952,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629, Kurtas Ethnic Sets and Bottoms
15714,4986b3cc-d316-5f15-a488-ee1a734f31ac,499,3.599999905,Country h,Clothing and Accessories,70,FALSE,SunnyIndia,149,Clothing Accessories
25077,4990d45d-d148-5661-8f7b-ed3e5f7fae44,599,3.900000095,Free Authori,Clothing and Accessories,30,FALSE,BioworldMerchandising,419,Topwear
19928,49a2194e-c341-569c-8ff9-e536b1936154,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
21054,49a38b0d-bbb8-57cb-b34d-da62aad5795d,999,2.799999952,chawla fashi,Clothing and Accessories,62,FALSE,CHAWLA FASHION,379,Topwear
18503,49a47620-8868-5b80-8213-7ee34b019412,599,2.400000095,Rose We,Clothing and Accessories,60,FALSE,Rupalcollectionjaipur,234,Topwear
19944,49a5e41f-c95f-536c-a77d-5cc9cc1a71eb,1299,5,PixF,Clothing and Accessories,77,FALSE,PixFab,288,Topwear
9257,49ac9c63-7350-5897-af9c-0d0b97467848,1799,3.200000048,MASH UNLIMIT,Clothing and Accessories,63,FALSE,HIGHSTREET TRENDZ LLP,649,Winter Wear
18028,49ae956c-61f4-5046-8539-91e608dd9ad6,849,3.900000095,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
9154,49af9e04-c70b-52c1-a67e-c1daebc8929e,799,3.200000048,MASH UNLIMIT,Clothing and Accessories,58,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
29010,49b1c01c-91c2-5bab-b4b4-dbb6e84c63e4,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
23578,49b2e8a5-bb7c-5503-a5de-3b769f84e8e4,1400,2.200000048,saltla,Clothing and Accessories,55,FALSE,SMART SHOPPING123,620,Topwear
12003,49b35687-b579-59ac-8294-f6235c002c46,1099,3.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,714,Winter Wear
7358,49b39389-2b04-5057-9558-aa8f4d358d54,10990,4.5,G,Clothing and Accessories,36,FALSE,RetailNet,6925,Bottomwear
26504,49bdfdfa-e5c7-5ec0-8585-3c87e24ea318,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
11064,49be729b-d81b-514c-8860-88f9076c6565,2199,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,879,Topwear
23317,49bef42a-03bd-5ae4-bc60-e58e205ebb3c,599,4,ARBO,Clothing and Accessories,36,FALSE,ARBOR,379,Topwear
18139,49bfbc0d-4cab-5ac1-9a07-738a90db319f,849,3.700000048,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
7508,49c486cd-e6de-5df0-ad53-3f9904dcd7e9,1699,3.599999905,Inspi,Clothing and Accessories,68,FALSE,InspireFashions,539,Bottomwear
15898,49d206c9-581b-5eec-9e54-a61ae3fc312a,1199,2.700000048,TEE BUD,Clothing and Accessories,64,FALSE,T-SHIRT EXPRESS,430,Topwear
22764,49d4fa41-d7af-5ac4-a562-ba58c0b7eea8,769,4.199999809,ARBO,Clothing and Accessories,47,FALSE,ARBOR,407,Topwear
26577,49d52020-65b9-5fb1-9d41-b2225ace2982,999,3.299999952,ATHL,Clothing and Accessories,67,FALSE,ATHLIV,322,Topwear
27842,49d6a74f-3f6e-5419-a501-855c467d4f78,2999,3.900000095,Pu,Clothing and Accessories,45,FALSE,RetailNet,1649,Topwear
19327,49d7893b-b0e4-5f8c-925b-97e7463c58db,1400,3.200000048,yellowvib,Clothing and Accessories,60,FALSE,AMALGUS ENTERPRISE,549,Topwear
9538,49d97af1-c1cf-532a-85bc-0ed25d0fb106,799,4.800000191,Lucky Bi,Clothing and Accessories,56,FALSE,STORM CYBER PUNK,349,Topwear
29799,49dcfe39-03c8-5918-8ab7-8505840e9b58,750,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,413,Topwear
5710,49de5041-3b84-54f3-91e8-c005710b629f,1398,3.799999952,ModeWa,Clothing and Accessories,64,FALSE,MP TRADERS 510,495,Topwear
10411,49de6a31-50db-5f36-b69f-2cf23039fee0,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
21963,49e234c6-8c0c-580f-8027-ac1c1498fca7,1749,3.299999952,allan pet,Clothing and Accessories,60,FALSE,Allan peter,699,Topwear
23483,49e90b69-cb44-55f7-adac-aefeda0536be,629,4.400000095,ARBO,Clothing and Accessories,50,FALSE,ARBOR,312,Topwear
6089,49e994fa-6a83-5a2b-8a2e-0ab371616523,1099,4.199999809,M7 By Metrona,Clothing and Accessories,55,FALSE,RetailNet,484,Bottomwear
13035,49ee13c5-c1b8-586d-add8-b9470040f1dc,1199,4.5,ATTIITU,Clothing and Accessories,35,FALSE,Assiduus Distribution,779,Topwear
17115,49f0832c-7c89-533a-8e5b-7c02f9feb12b,3399,3.900000095,U.S. POLO ASS,Clothing and Accessories,45,FALSE,RetailNet,1869,Winter Wear
13147,49f0d2f5-50ac-5559-b7f4-26d5c51b5a06,999,4.5,ATTIITU,Clothing and Accessories,55,FALSE,ATTIITUDE,449,Topwear
733,49f1e18e-9fb2-513d-b84b-83980a41e835,599,2.599999905,Fairdea,Clothing and Accessories,52,FALSE,InstaHeaven,284,Topwear
27038,49f387a9-260e-52e3-85fe-6b6702384042,2799,4.199999809,Pu,Clothing and Accessories,47,FALSE,RetailNet,1483,Bottomwear
669,49f397e0-83da-5eab-8432-236de947866a,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
27173,49f4239e-b74b-581f-86ea-923a75887c99,4999,4.300000191,Pu,Clothing and Accessories,45,FALSE,RetailNet,2749,Winter Wear
26528,49f4e6d7-bc90-5feb-8737-29d89f7d51dc,999,3.299999952,ATHL,Clothing and Accessories,55,FALSE,ATHLIV,449,Winter Wear
14341,49f53ca1-d9f2-5820-8e9c-c0ab9bde7578,499,4.199999809,Marca Disa,Clothing and Accessories,15,FALSE,Marca Disati,424,Topwear
13581,49f616af-e65d-533f-8fa6-ddc18d3c8540,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
16813,49f7c3be-c272-5b4c-90b7-85c7de412e5d,1398,3.400000095,Urban D,Clothing and Accessories,61,FALSE,VRS FASHIONS PVT LTD,545,Innerwear and Swimwear
3647,49f8af31-9988-54ec-9fc3-cc0db5541f5e,1499,3.299999952,MagMatri,Clothing and Accessories,73,FALSE,Maa Apparels,399,Bottomwear
19067,49f8ca4b-f4d2-55ea-881d-2ed1d8233a75,1499,4.300000191,RodZ,Clothing and Accessories,66,FALSE,Roden,499,Topwear
24678,49fc4bd8-587d-531c-afb5-3a7da401ce2a,1999,3.599999905,JACK AND HAR,Clothing and Accessories,65,FALSE,Rakshita,699,Winter Wear
24217,49ff3842-ce06-5370-976b-4aefc20696f0,999,3.599999905,RELIEF ZO,Clothing and Accessories,52,FALSE,SKY LINE 007,479,Topwear
17800,4a07cd22-9afb-55e3-9fb5-514defd3afd4,849,4.5,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
21644,4a0b8578-a5df-5b7a-ad04-0a5f8dba4f0d,899,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,449,Topwear
10038,4a0cc3dc-334d-5775-b43a-334cd0833aaa,1899,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,949,Bottomwear
27011,4a107b56-cfba-5fed-a37a-acef307605c8,1299,4.099999905,Pu,Clothing and Accessories,60,FALSE,PumaSportsIndia,519,Topwear
18226,4a11ddeb-1ff1-58a9-b74c-313a2116a320,1299,4.599999905,Onei,Clothing and Accessories,70,FALSE,ONEIRO CONCEPTS,379,Topwear
1484,4a12045f-36ba-52ae-96f8-0bb7f060de1b,1999,4.400000095,A J STYL,Clothing and Accessories,59,FALSE,Global AAA,816,Topwear
23049,4a126da7-754f-5bca-9fca-d7d55b59a69e,998,4.199999809,ARBO,Clothing and Accessories,42,FALSE,ARBOR,569,Topwear
24049,4a1e7897-bba1-5bfe-a2e5-bca342133f2b,2599,3.700000048,Purple Sta,Clothing and Accessories,80,FALSE,Purplestate,499, Kurtas Ethnic Sets and Bottoms
24310,4a1e8cb3-6f91-52d8-b026-a98500113c58,2499,2.799999952,A,Clothing and Accessories,60,FALSE,ARYACITION,999,Topwear
9898,4a1f6098-45fe-51ea-8c6a-3abfe6d582b7,599,4.199999809,CupidSto,Clothing and Accessories,40,FALSE,T-Shirts Bunker,359,Topwear
637,4a20050f-897c-51c5-bc87-cf90ba49867f,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
29613,4a210561-911e-5046-8315-14866bd8a872,1399,3.799999952,Oka,Clothing and Accessories,41,FALSE,OKANE,812,Bottomwear
27797,4a278e3c-0d2d-5a3e-8e07-1400c0c05b54,1999,4.5,Pu,Clothing and Accessories,35,FALSE,RetailNet,1299,Bottomwear
24227,4a27b179-c240-535d-a40a-be15e90b0f98,999,3.599999905,RELIEF ZO,Clothing and Accessories,52,FALSE,SKY LINE 007,479,Topwear
10348,4a28db29-cdc8-56ef-ab6e-e0ff41a2c5a6,599,3.700000048,Gracew,Clothing and Accessories,50,FALSE,GRACEWAY,299,Clothing Accessories
13709,4a2c59fc-fcf9-5e0f-b424-febc7ce22991,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
12923,4a2e9731-d171-53de-8f6e-9a3866eec478,449,2.5,ECKO Unl,Clothing and Accessories,20,FALSE,SandSMarketing,359,Topwear
22614,4a310479-9b82-5568-92a4-3fbb5daaa359,845,3.599999905,ARBO,Clothing and Accessories,49,FALSE,ARBOR,426,Topwear
18510,4a317a2a-10ab-595b-8285-6d7652f9c7c8,599,2.400000095,Rose We,Clothing and Accessories,67,FALSE,Rupalcollectionjaipur,192,Topwear
10435,4a355b4d-9651-5283-8dc3-8d4ef6c8af67,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
8097,4a35ff16-5b8d-5dae-934f-711453ac7816,1499,3.599999905,NEBRAS,Clothing and Accessories,53,FALSE,FRESHAPP,699,Bottomwear
10095,4a3a6ebb-837a-553f-995f-203738495ae3,849,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,424,Topwear
4646,4a3bb150-7e2b-5623-ace4-f33452db29b7,1299,3.299999952,VIRALEE RETA,Clothing and Accessories,57,FALSE,PRIYANSHGARMENTS,549,Winter Wear
1842,4a3c6a63-20c4-5ebe-9edb-07b016429aca,2999,4.400000095,REEB,Clothing and Accessories,35,FALSE,RetailNet,1927,Winter Wear
17988,4a3ea804-7b94-58f3-b5e9-f4dc54df7096,849,3.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
6536,4a4615d3-ea04-5c70-bc3f-a6024ae11234,1499,2.900000095,Mo,Clothing and Accessories,46,FALSE,KKSONS,799,Topwear
20556,4a493c10-35bb-5787-a420-e1d4fa232ecc,899,4,FLEXIM,Clothing and Accessories,53,FALSE,Flexikaart,420,Topwear
28160,4a49c265-25d6-56f4-ab52-db3c7db7a151,1499,4.199999809,Tees Collecti,Clothing and Accessories,66,FALSE,TC001,499,Topwear
13590,4a4e06b9-7a22-53ae-9216-654c8243eddc,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
9772,4a4e656c-cacd-5401-9c0b-81daa00eeba2,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
7101,4a5088dc-951d-5ea1-9327-aa3f7fcf7aa9,999,2.900000095,Dudli,Clothing and Accessories,70,FALSE,DudlindFashion,299,Topwear
9555,4a520c61-d2fb-58c4-9980-fd15bca9fcc2,1299,2.700000048,Lucky Bi,Clothing and Accessories,36,FALSE,STORM CYBER PUNK,829,Topwear
22615,4a528928-20d0-5fbb-bbe1-54dad909fc10,740,4.099999905,ARBO,Clothing and Accessories,45,FALSE,ARBOR,407,Topwear
19445,4a5304ef-3d9a-581a-a1f3-0b7415cba8b9,2200,3.900000095,yellowvib,Clothing and Accessories,61,FALSE,AMALGUS ENTERPRISE,850,Topwear
26928,4a537b46-bb78-5a13-b4d5-58afe2e68374,799,4.099999905,TOM BU,Clothing and Accessories,25,FALSE,TOMBURG,599,Topwear
12395,4a546c19-d6b0-5646-945e-3c3d2ec80425,499,4,ECKO Unl,Clothing and Accessories,23,FALSE,SandSMarketing,384,Topwear
24700,4a54a54b-8a2c-5a74-a2e4-42bba57f904e,1499,3.599999905,JACK AND HAR,Clothing and Accessories,63,FALSE,Rakshita,549,Winter Wear
17439,4a55fe18-8a11-5c8d-9d92-562b706d13a1,499,3.799999952,Naaz Collectio,Clothing and Accessories,41,FALSE,Anishaonlinestore,291,Topwear
2573,4a56dcde-de55-5b93-9882-7a3a3aaaca9d,2199,4.5,REEB,Clothing and Accessories,30,FALSE,RetailNet,1539,Bottomwear
16095,4a5e1032-39f0-5169-a570-f66be5ba3d57,1200,2.700000048,TEE BUD,Clothing and Accessories,75,FALSE,T-SHIRT EXPRESS,299,Topwear
20264,4a5eaf86-0bbe-573d-ac78-0c295aa55c98,999,3.400000095,Lucky Rog,Clothing and Accessories,62,FALSE,LUCKYROG,379,Innerwear and Swimwear
15761,4a647df8-6938-5735-b0c6-22fba83505ab,1500,2.700000048,TEE BUD,Clothing and Accessories,70,FALSE,T-SHIRT EXPRESS,449,Topwear
25787,4a686534-12cb-57b6-b15c-1d6a1d92a8d4,1999,4.099999905,Mah,Clothing and Accessories,74,FALSE,Mahir Apparels,519, Kurtas Ethnic Sets and Bottoms
28899,4a7255df-09e1-515f-9f05-7a755cf33d59,599,3.900000095,Keo,Clothing and Accessories,44,FALSE,Keoti,331,Topwear
13652,4a72aa5e-de65-5686-afb7-77fd862ae241,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
22984,4a7735e2-e097-5723-aa8a-da2600abcedf,785,4,ARBO,Clothing and Accessories,43,FALSE,ARBOR,447,Topwear
28289,4a7a40d8-f505-5575-b32f-e6dfdc2c4321,1499,3.200000048,vims rai,Clothing and Accessories,76,FALSE,WHITE SKY,359,Fabrics
6950,4a828450-ea5a-5c52-9859-16e7b85cee13,999,3.799999952,NEXT ,Clothing and Accessories,62,FALSE,www.pmcmmall.com,379,Topwear
10560,4a87b92a-30a2-5159-bcb0-b5857f05b55a,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
9539,4a888747-7c75-558b-9770-d3dd4f90513a,5499,2.700000048,Lucky Bi,Clothing and Accessories,36,FALSE,STORM CYBER PUNK,3499,Topwear
9451,4a895bd1-b781-5164-b9c9-07d89eed9a9c,1499,4.099999905,Lucky Bi,Clothing and Accessories,44,FALSE,STORM CYBER PUNK,829,Topwear
10082,4a8bfb3f-2311-5310-a906-17f31f4fc8b2,2599,4.5,Breakboun,Clothing and Accessories,34,FALSE,RetailNet,1712,Winter Wear
13467,4a8cb63f-fb6e-5a0a-89cb-f7f61981ec95,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
22258,4a8d6ba8-997b-5d9d-ab32-a4958e97dc5b,1999,3,Mett,Clothing and Accessories,35,FALSE,METTLEAPPARELS,1299,Winter Wear
29796,4a8f0490-a4a9-54a9-90d9-4f563cf87e00,1299,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,715,Topwear
23836,4a90daad-e1b9-57db-ba0d-a3c031a5c9d5,999,4.599999905,A,Clothing and Accessories,70,FALSE,AVR retail net,299,Topwear
28167,4a916aab-a098-5919-b49f-b633b9d7876c,1299,3.900000095,Tees Collecti,Clothing and Accessories,69,FALSE,TC001,399,Topwear
28241,4a93c36e-6ef1-5da1-b504-a5224612c724,999,3.799999952,Tees Collecti,Clothing and Accessories,62,FALSE,TC001,379,Topwear
776,4a97e1c1-0888-5a56-b74f-828075af10d3,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
19450,4a97ee62-4d8a-564c-8f95-8d6fbb96a9b8,3000,3.200000048,yellowvib,Clothing and Accessories,76,FALSE,AMALGUS ENTERPRISE,700,Topwear
23507,4a98301e-9690-5b28-ba21-ed6c1b364dfc,725,4.199999809,ARBO,Clothing and Accessories,47,FALSE,ARBOR,379,Topwear
6932,4a98dd54-9066-5b0b-8ff0-b881fac7aa1d,1199,2.400000095,HaltonHil,Clothing and Accessories,72,FALSE,OYASA INTERNATIONAL,329,Topwear
24206,4a9cdd4a-ef00-5095-ba40-116b2858946f,999,3.599999905,RELIEF ZO,Clothing and Accessories,53,FALSE,SKY LINE 007,469,Topwear
11802,4a9f0c21-30f8-536e-9d73-8a54aea9f927,1199,3.700000048,Steenb,Clothing and Accessories,50,FALSE,BrandFortunes,599,Topwear
29705,4aa33d9a-722f-50e0-8ed1-692579b922f8,1149,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,632,Topwear
10934,4aa4b4e7-462d-56f4-a1e4-eb34f7b6c601,2999,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1199,Bottomwear
6699,4aa6ea0f-8393-5a18-b8e0-53c90ddf313c,1299,4.199999809,KPS Clothi,Clothing and Accessories,44,FALSE,KPS Clothing,719,Topwear
18827,4aa8de41-5293-5bd2-9a4f-e288c96946d8,699,4.699999809,Cots,Clothing and Accessories,50,FALSE,EVINCEMARKETERS,349,Clothing Accessories
3772,4aaa67c5-c4c8-55f6-bb10-e2c1b4ebe41a,1499,3,Crocks Cl,Clothing and Accessories,60,FALSE,crockscl,599,Topwear
23034,4aaa7eb9-ed2b-5079-aaff-d1205d607e35,599,4.300000191,ARBO,Clothing and Accessories,42,FALSE,ARBOR,342,Topwear
14261,4aac3df5-a391-585d-9bd2-f3674ecfcf90,499,4.199999809,Marca Disa,Clothing and Accessories,15,FALSE,Marca Disati,424,Topwear
4319,4aae8f7c-c1c3-51c9-ab00-e7dae2ec90b2,1999,4.400000095,Cher,Clothing and Accessories,48,FALSE,softyjeans,1036,Winter Wear
22648,4ab152b3-7f2b-5930-8231-a9e9cf5f69fa,829,4.099999905,ARBO,Clothing and Accessories,50,FALSE,ARBOR,407,Topwear
8805,4ab1ac02-bc1e-563c-ad6f-2fa66124565c,280,3.900000095,V,Clothing and Accessories,15,FALSE,VIPCLOTHINGL,238,Innerwear and Swimwear
14558,4ab77a38-8d99-5807-9fd2-4bfd767ef8f0,2700,4,Asa,Clothing and Accessories,37,FALSE,BOFM,1690,Bottomwear
19317,4ababefb-7967-5a01-86cc-73b63fb11e93,2100,3.200000048,yellowvib,Clothing and Accessories,58,FALSE,AMALGUS ENTERPRISE,880,Topwear
5800,4abde198-e56c-5f2a-9381-ac6b0ce08998,999,4.400000095,SATDEVANGIKHADIBHAND,Clothing and Accessories,40,FALSE,Satdevangi Khadi Bhandar,599, Kurtas Ethnic Sets and Bottoms
3682,4abe8dd7-f41d-5d3e-988b-bf072deacdf8,3299,3.799999952,SEVN,Clothing and Accessories,80,FALSE,Madster,649,Topwear
13068,4ac320f5-00e5-5d00-a85c-8940c7de5447,1199,4.199999809,ATTIITU,Clothing and Accessories,35,FALSE,Assiduus Distribution,779,Topwear
13224,4ac4bbef-90dd-544e-a2e9-b7b46f6e8f85,1499,3.400000095,Amp,Clothing and Accessories,64,FALSE,AFFGARMENTS,525,Topwear
969,4aca772e-9b64-5759-9a5e-2f7ecea85733,1899,3.900000095,Jai Textil,Clothing and Accessories,77,FALSE,JaiTextiles,420,Topwear
11292,4acd9d64-9183-500b-b29e-7599b3467666,2299,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,919,Topwear
18622,4acf5d88-af1a-5fcd-a1e8-4d9b7d6338a0,699,4.699999809,Cots,Clothing and Accessories,48,FALSE,EVINCEMARKETERS,360,Clothing Accessories
4831,4acf83bb-75a7-5d9c-be7d-3517a26a72de,1497,3.599999905,Shoef,Clothing and Accessories,58,FALSE,SHOEFLY,616,Topwear
4993,4acfb332-62f6-5c5a-8fe7-75daedd36f5f,998,3.599999905,Shoef,Clothing and Accessories,54,FALSE,SHOEFLY,458,Topwear
22126,4ad018da-2711-56db-adf2-8c942a85f4bf,799,2.099999905,Mett,Clothing and Accessories,20,FALSE,METTLEAPPARELS,639,Topwear
26168,4ad1321b-0d26-5ddc-beb9-4f6e5869d5d3,1799,4.699999809,SORA,Clothing and Accessories,61,FALSE,SORANG,699,Topwear
1338,4ad1565d-1ff0-5b27-9342-72bbb2509f26,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
11469,4ad41dec-e96b-53b6-a4cf-6423420cb1db,1999,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,799,Topwear
2992,4ad61fc7-d588-52a6-bbbd-65afbce62791,1699,3.700000048,INTER CREATI,Clothing and Accessories,47,FALSE,INTER CREATION,899,Sleepwear
3446,4ad92688-5f00-5782-92db-f5d5c7ad5a3e,1499,3.799999952,Zack Fo,Clothing and Accessories,70,FALSE,KrishnamEnterprisaes,444,Topwear
22122,4adb51bc-71da-508b-9d2f-ec7001f805d2,3199,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,2079,Winter Wear
16162,4ae13222-db77-53b2-b901-e3df5f0aaf91,1599,4,GANTI,Clothing and Accessories,71,FALSE,SanchalSales,459,Topwear
641,4ae56fe0-d2c5-5bf2-ae95-d96086dc6936,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
1320,4ae9008a-6553-5b95-a0e9-822899707f7a,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
1176,4aeef0d6-e84e-5371-8b4d-899d1ce1e559,1699,3.400000095,Solid Styl,Clothing and Accessories,58,FALSE,SKDLifestyles,699,Topwear
25576,4aef62e7-1071-5b13-97ce-49e6525c208a,1299,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,714,Topwear
23965,4af1d5ae-b0f0-59ec-b3a4-40c9469c7f15,1499,4,M.R. FASHI,Clothing and Accessories,50,FALSE,MRFASHION,749,Bottomwear
7655,4af1e649-734c-5998-9f22-7305d3b2afb6,1299,3.599999905,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
7522,4af2c949-e4f9-5f3f-a18d-da00c89036ab,999,4,Inspi,Clothing and Accessories,43,FALSE,priyayarn,569,Bottomwear
19967,4af518f3-1503-556b-a698-e0589b2eb698,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
21332,4af6a6fa-69cf-5de0-8a50-f3a2d3a5359a,949,4.099999905,Adam Park,Clothing and Accessories,32,FALSE,SouthIndiaShoppingMall,640,Topwear
